,Unnamed: 0,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction,firstIntentionConsistFinalGoal
0,0,maxModel30,12,5,12,9,5,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(5, 7), [5, 8], [6, 8], [7, 8], [7, 9], [8, 9], [8, 8], [9, 8], [9, 9], [10, 9], [11, 9], [12, 9]]","[(0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, -1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0)]",[6],"[2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",1,4,7,90,1
1,1,maxModel30,4,0,10,0,7,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 8), [6, 8], [6, 7], [6, 6], [5, 6], [4, 6], [4, 5], [4, 4], [4, 3], [4, 2], [4, 1], [4, 0]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",0,6,8,0,1
2,2,maxModel30,14,5,14,9,6,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(6, 7), [6, 6], [7, 6], [8, 6], [8, 5], [9, 5], [10, 5], [11, 5], [12, 5], [13, 5], [12, 5], [13, 5], [14, 5]]","[(0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0)]","[3, 10]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,8,90,1
3,3,maxModel30,3,6,11,6,7,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 14), [6, 14], [6, 13], [6, 12], [7, 12], [6, 12], [5, 12], [4, 12], [4, 13], [3, 13], [3, 12], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7], [3, 6]]","[(-1, 0), (0, -1), (0, -1), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[4, 8]","[1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,8,8,0,1
4,4,maxModel30,12,3,12,11,5,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(5, 7), [5, 8], [4, 8], [5, 8], [6, 8], [6, 9], [7, 9], [7, 10], [7, 11], [8, 11], [9, 11], [10, 11], [11, 11], [12, 11]]","[(0, 1), (-1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[2],"[2, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0]",1,8,7,90,1
5,5,maxModel30,4,5,10,5,7,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 11), [7, 10], [6, 10], [5, 10], [5, 9], [5, 8], [4, 8], [4, 7], [4, 6], [4, 5]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1)]",[],"[0, 1, 1, 0, 0, 1, 0, 0, 0]",0,6,6,0,1
6,6,maxModel30,5,3,5,11,11,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(11, 7), [11, 8], [10, 8], [9, 8], [8, 8], [8, 9], [8, 10], [7, 10], [6, 10], [5, 10], [5, 11]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1)]","[4, 6]","[2, 0, 0, 2, 2, 0, 0, 0, 0, 2]",2,8,6,270,1
7,7,maxModel30,14,4,14,10,7,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 7), [7, 6], [8, 6], [9, 6], [9, 5], [10, 5], [11, 5], [11, 4], [12, 4], [13, 4], [14, 4]]","[(0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0)]",[],"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",0,6,7,90,1
8,8,maxModel30,5,7,9,7,7,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 13), [8, 13], [9, 13], [9, 12], [9, 13], [9, 12], [9, 11], [9, 10], [9, 9], [9, 8], [9, 7]]","[(1, 0), (1, 0), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[4],"[2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",1,4,6,0,1
9,9,maxModel30,3,13,11,13,7,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 5), [6, 5], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [4, 11], [3, 11], [3, 12], [3, 13]]","[(1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[1],"[2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",special,8,8,180,0
0,0,maxModel24,4,10,10,10,7,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 2), [6, 2], [6, 3], [6, 4], [5, 4], [4, 4], [4, 5], [4, 4], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10]]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[7, 3]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2,6,8,180,1
1,1,maxModel24,4,9,10,9,7,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 2), [7, 3], [6, 3], [6, 4], [5, 4], [5, 5], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[5],"[0, 1, 0, 1, 1, 1, 0, 0, 0, 0]",1,6,7,180,1
2,2,maxModel24,3,1,11,1,7,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 9), [8, 9], [8, 8], [8, 7], [8, 6], [8, 5], [8, 4], [9, 4], [10, 4], [11, 4], [11, 3], [11, 2], [11, 1]]","[(1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1)]",[],"[2, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0]",0,8,8,0,1
3,3,maxModel24,11,5,11,9,4,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(4, 7), [4, 8], [4, 9], [5, 9], [6, 9], [6, 8], [7, 8], [8, 8], [9, 8], [9, 9], [10, 9], [11, 9]]","[(0, 1), (0, 1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0)]","[7, 5]","[2, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0]",2,4,7,90,1
4,4,maxModel24,5,5,9,5,7,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 13), [7, 12], [8, 12], [8, 11], [8, 10], [9, 10], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5]]","[(0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[0, 2, 0, 0, 2, 0, 0, 0, 0, 0]",0,4,8,0,1
5,5,maxModel24,5,7,9,7,7,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 1), [8, 1], [9, 1], [9, 2], [9, 1], [9, 2], [9, 3], [9, 4], [9, 5], [9, 6], [9, 7]]","[(1, 0), (1, 0), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[4],"[2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",1,4,6,180,1
6,6,maxModel24,11,3,11,11,4,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(4, 7), [5, 7], [5, 8], [6, 8], [5, 8], [5, 9], [5, 10], [5, 11], [6, 11], [7, 11], [8, 11], [9, 11], [10, 11], [11, 11]]","[(1, 0), (0, 1), (1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[4],"[0, 2, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]",1,8,7,90,1
7,7,maxModel24,6,4,6,10,0,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 7), [0, 8], [0, 9], [1, 9], [2, 9], [1, 9], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10]]","[(0, 1), (0, 1), (1, 0), (1, 0), (-1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[5],"[2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]",1,6,6,90,1
8,8,maxModel24,3,3,11,3,7,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 9), [6, 9], [6, 8], [5, 8], [4, 8], [3, 8], [3, 7], [3, 6], [3, 5], [3, 4], [3, 5], [3, 4], [3, 3]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1)]",[10],"[1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1,8,6,0,1
9,9,maxModel24,3,8,11,8,7,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 1), [6, 1], [5, 1], [5, 2], [4, 2], [3, 2], [3, 3], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8]]","[(1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[1],"[2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",special,8,7,180,0
0,0,maxModel25,6,3,6,11,14,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(14, 7), [14, 6], [14, 5], [13, 5], [13, 4], [12, 4], [12, 3], [11, 3], [12, 3], [11, 3], [10, 3], [9, 3], [8, 3], [7, 3], [6, 3]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[8],"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,8,8,270,1
1,1,maxModel25,3,5,11,5,7,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 11), [7, 10], [7, 9], [6, 9], [5, 9], [5, 8], [5, 7], [6, 7], [5, 7], [5, 6], [4, 6], [4, 5], [3, 5]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0)]",[7],"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",1,8,6,0,1
2,2,maxModel25,1,5,1,9,9,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(9, 7), [9, 8], [9, 9], [8, 9], [8, 10], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9]]","[(0, 1), (0, 1), (-1, 0), (0, 1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[4],"[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,4,8,270,1
3,3,maxModel25,8,5,8,9,1,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 7), [1, 8], [1, 7], [1, 6], [2, 6], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5]]","[(0, 1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[2],"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",1,4,7,90,0
4,4,maxModel25,4,4,4,10,12,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(12, 7), [12, 8], [13, 8], [13, 9], [13, 10], [12, 10], [11, 10], [11, 9], [10, 9], [9, 9], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10], [4, 10]]","[(0, 1), (1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[2, 7]","[2, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",2,6,8,270,1
5,5,maxModel25,1,3,1,11,8,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(8, 7), [8, 6], [7, 6], [6, 6], [5, 6], [4, 6], [4, 5], [4, 4], [3, 4], [2, 4], [2, 3], [1, 3]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0)]",[],"[1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",0,8,7,270,1
6,6,maxModel25,4,13,10,13,7,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 6), [7, 7], [8, 7], [9, 7], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13]]","[(0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 2, 2, 2, 0, 0, 0, 0, 0, 0]",0,6,7,180,1
7,7,maxModel25,4,8,10,8,7,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 2), [7, 3], [8, 3], [9, 3], [9, 2], [9, 3], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8]]","[(0, 1), (1, 0), (1, 0), (0, -1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[4],"[0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0]",1,6,6,180,1
8,8,maxModel25,5,5,5,9,11,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(11, 7), [11, 8], [11, 9], [10, 9], [9, 9], [8, 9], [7, 9], [8, 9], [7, 9], [6, 9], [5, 9]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0)]","[1, 7]","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,6,270,0
9,9,maxModel25,5,3,5,11,12,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(12, 7), [11, 7], [11, 8], [11, 9], [11, 10], [10, 10], [10, 11], [9, 11], [8, 11], [7, 11], [6, 11], [5, 11]]","[(-1, 0), (0, -1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[2],"[0, 1, 2, 2, 0, 2, 0, 0, 0, 0, 0]",special,8,7,270,0
0,0,maxModel31,4,8,10,8,7,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 0), [8, 0], [9, 0], [10, 0], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [11, 7], [11, 8], [10, 8]]","[(1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (-1, 0)]",[11],"[2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,6,8,180,1
1,1,maxModel31,5,3,5,11,11,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(11, 7), [11, 6], [10, 6], [9, 6], [9, 5], [9, 4], [8, 4], [8, 3], [7, 3], [8, 3], [7, 3], [6, 3], [5, 3]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0)]","[9, 2]","[1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",2,8,6,270,1
2,2,maxModel31,5,10,9,10,7,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 3), [8, 3], [9, 3], [9, 4], [9, 5], [9, 6], [9, 7], [9, 8], [9, 9], [9, 10]]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[2, 2, 0, 0, 0, 0, 0, 0, 0]",0,4,7,180,1
3,3,maxModel31,11,5,11,9,5,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(5, 7), [4, 7], [4, 6], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [8, 4], [9, 4], [10, 4], [10, 5], [11, 5]]","[(-1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, 1), (1, 0)]","[8, 1]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,6,90,1
4,4,maxModel31,5,10,9,10,7,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 2), [8, 2], [8, 3], [8, 2], [9, 2], [9, 3], [9, 4], [9, 5], [9, 6], [9, 7], [9, 8], [9, 9], [9, 10]]","[(1, 0), (0, 1), (0, -1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[3],"[2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",1,4,8,180,1
5,5,maxModel31,4,12,10,12,7,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 5), [8, 5], [9, 5], [9, 6], [9, 7], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[2, 2, 0, 0, 2, 0, 0, 0, 0, 0]",0,6,7,180,1
6,6,maxModel31,9,3,9,11,1,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 7), [1, 8], [2, 8], [3, 8], [3, 9], [4, 9], [5, 9], [5, 10], [6, 10], [7, 10], [7, 11], [8, 11], [9, 11]]","[(0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0)]",[10],"[2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0]",1,8,8,90,1
7,7,maxModel31,3,4,11,4,7,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 11), [6, 11], [5, 11], [6, 11], [5, 11], [4, 11], [4, 10], [4, 9], [4, 8], [4, 7], [3, 7], [3, 6], [3, 5], [3, 4]]","[(-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1)]",[3],"[1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1,8,7,0,1
8,8,maxModel31,8,4,8,10,2,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 7), [3, 7], [4, 7], [5, 7], [5, 6], [6, 6], [6, 5], [6, 4], [7, 4], [6, 4], [7, 4], [8, 4]]","[(1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (-1, 0), (1, 0), (1, 0)]",[9],"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",1,6,6,90,1
9,9,maxModel31,3,8,11,8,7,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 14), [6, 14], [6, 13], [5, 13], [5, 12], [4, 12], [4, 11], [3, 11], [3, 10], [3, 9], [3, 8]]","[(1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1)]",[1],"[2, 0, 1, 0, 1, 0, 1, 0, 0, 0]",special,8,6,0,0
0,0,maxModel19,3,6,11,6,7,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 13), [6, 13], [5, 13], [5, 12], [4, 12], [3, 12], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7], [3, 6]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[1],"[2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1,8,7,0,0
1,1,maxModel19,2,3,2,11,8,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(8, 7), [8, 6], [7, 6], [7, 5], [8, 5], [8, 4], [8, 3], [7, 3], [7, 4], [6, 4], [5, 4], [4, 4], [3, 4], [3, 3], [2, 3]]","[(0, -1), (-1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0)]","[8, 4]","[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",2,8,6,270,1
2,2,maxModel19,2,5,2,9,9,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(9, 7), [9, 8], [9, 9], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[2, 2, 0, 0, 0, 0, 0, 0, 0]",0,4,7,270,1
3,3,maxModel19,5,11,9,11,7,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 5), [7, 6], [8, 6], [8, 7], [8, 8], [9, 8], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11]]","[(0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1)]",[6],"[0, 2, 0, 0, 2, 0, 0, 0, 0, 0]",1,4,6,180,1
4,4,maxModel19,5,8,9,8,7,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 0), [7, 1], [8, 1], [8, 2], [9, 2], [9, 3], [9, 4], [9, 5], [9, 6], [9, 7], [9, 8]]","[(0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 2, 0, 2, 0, 0, 0, 0, 0, 0]",0,4,8,180,1
5,5,maxModel19,3,9,11,9,7,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 1), [6, 1], [5, 1], [5, 2], [5, 3], [5, 4], [5, 5], [4, 5], [3, 5], [3, 6], [3, 7], [3, 8], [4, 8], [4, 9], [3, 9]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (-1, 0)]","[6, 12]","[1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1]",2,8,8,180,1
6,6,maxModel19,4,11,10,11,7,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 5), [7, 6], [6, 6], [6, 7], [5, 7], [5, 8], [4, 8], [4, 9], [4, 10], [4, 11]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1)]",[],"[0, 1, 0, 1, 0, 1, 0, 0, 0]",0,6,6,180,1
7,7,maxModel19,4,11,10,11,7,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 3), [6, 3], [7, 3], [7, 4], [6, 4], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [4, 9], [4, 10], [4, 11]]","[(-1, 0), (1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1)]","[3, 2]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",2,6,8,180,1
8,8,maxModel19,12,4,12,10,5,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(5, 7), [5, 6], [5, 5], [5, 4], [6, 4], [6, 3], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4], [12, 4]]","[(0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[5],"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,6,7,90,1
9,9,maxModel19,3,11,11,11,7,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 5), [6, 5], [5, 5], [4, 5], [3, 5], [3, 6], [3, 7], [3, 8], [3, 9], [3, 10], [3, 11]]","[(1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[1],"[2, 1, 1, 1, 0, 0, 0, 0, 0, 0]",special,8,6,180,0
0,0,maxModel35,4,2,10,2,7,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 10), [7, 9], [8, 9], [9, 9], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 6], [10, 5], [10, 4], [10, 3], [10, 2]]","[(0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1)]",[9],"[0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,6,8,0,1
1,1,maxModel35,3,10,11,10,7,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 4), [8, 4], [9, 4], [10, 4], [10, 5], [10, 6], [10, 7], [9, 7], [9, 8], [10, 8], [10, 9], [11, 9], [11, 10]]","[(1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1)]",[7],"[2, 2, 2, 0, 0, 0, 2, 0, 2, 0, 2, 0]",1,8,6,180,1
2,2,maxModel35,7,3,7,11,0,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 7), [0, 8], [1, 8], [2, 8], [3, 8], [4, 8], [4, 9], [4, 10], [4, 11], [5, 11], [6, 11], [7, 11]]","[(0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0)]",[6],"[2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]",1,8,7,90,1
